clientreg_id,registration,reg_id,client_id,nclient_id,file_id
817,527,5781,290,85080,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
818,528,5781,365,85080,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
819,529,5781,238,85080,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
820,530,5781,367,85081,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
821,530,5781,353,85081,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
822,531,5781,377,85081,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
823,532,5781,136,85081,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
824,533,5781,4,85082,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
825,534,5781,4,85082,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
826,535,5781,73,85082,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
827,535,5781,199,85082,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
828,535,5781,122,85082,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
829,535,5781,150,85082,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
830,537,5781,126,85082,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
831,537,5781,309,85082,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
832,537,5781,119,85082,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
833,538,5781,46,85082,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
834,539,5781,275,85082,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
835,539,5781,11,85082,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
836,539,5781,264,85082,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
837,540,5781,333,85082,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
838,541,5781,128,85082,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
839,542,5781,268,85082,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
840,542,5781,309,85082,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
841,543,5781,55,85082,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
842,544,5781,128,85082,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
843,545,5781,89,85082,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
844,545,5781,172,85082,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
845,546,5781,282,85082,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
846,546,5781,199,85082,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
847,547,5781,306,85082,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
848,548,5781,110,85082,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
849,548,5781,125,85082,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
850,549,5781,317,85082,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
851,550,5781,354,85082,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
852,550,5781,179,85082,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
853,551,5781,255,85082,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
854,552,5781,257,85082,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
855,552,5781,90,85082,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
856,553,5781,307,85082,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
857,554,5781,188,85082,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
858,555,5781,32,85082,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
859,555,5781,151,85082,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
860,556,5781,234,85082,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
861,556,5781,128,85082,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
862,557,5781,158,85082,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
863,558,5781,326,85082,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
864,558,5781,334,85082,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
865,559,5781,160,85082,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
866,560,5781,199,85082,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
867,561,5781,188,85082,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
868,562,5781,7,85082,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
869,563,5781,70,85082,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
870,565,5781,164,85083,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
871,566,5781,327,85084,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
872,567,5781,293,85085,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
932,588,5781,255,85085,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
933,588,5781,158,85085,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
934,588,5781,275,85085,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
938,590,5781,71,85085,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
937,590,5781,240,85085,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
939,591,5781,16,85085,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
940,591,5781,151,85085,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
941,591,5781,217,85085,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
942,591,5781,217,85085,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
943,591,5781,234,85085,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
944,592,5781,151,85085,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
945,592,5781,234,85085,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
946,592,5781,292,85085,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
947,592,5781,217,85085,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
948,592,5781,16,85085,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
949,615,5781,478,85086,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
952,618,5781,113,85086,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
953,619,5781,183,85086,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
954,620,5781,33,85086,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
955,621,5781,151,85086,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
956,621,5781,243,85086,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
957,622,5781,58,85086,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
958,623,5781,357,85086,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
959,624,5781,125,85086,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
960,625,5781,299,85086,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
961,625,5781,160,85086,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
962,625,5781,265,85086,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
963,626,5781,299,85086,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
964,626,5781,160,85086,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
965,626,5781,265,85086,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
966,626,5781,232,85086,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
967,626,5781,220,85086,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
968,627,5781,113,85086,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
969,628,5781,310,85086,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
970,629,5781,360,85086,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
971,630,5781,174,85086,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
972,630,5781,233,85086,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
973,630,5781,88,85086,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
974,630,5781,288,85086,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
975,630,5781,2,85086,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
976,631,5781,288,85086,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
977,631,5781,2,85086,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
978,631,5781,88,85086,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
979,632,5781,280,85086,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
980,633,5781,95,85086,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
981,633,5781,10,85086,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
982,634,5781,60,85086,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
983,635,5781,23,85086,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
984,636,5781,33,85086,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
985,637,5781,357,85086,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
986,638,5781,183,85086,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
987,638,5781,31,85086,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
988,638,5781,260,85086,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
989,639,5781,310,85086,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
990,640,5781,110,85086,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
991,640,5781,369,85086,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
992,640,5781,445,85087,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
993,640,5781,289,85087,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
994,641,5781,70,85087,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
995,641,5781,72,85087,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
996,641,5781,486,85088,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
997,641,5781,84,85088,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
998,641,5781,414,85089,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
999,642,5781,72,85089,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1000,642,5781,395,85090,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1001,642,5781,26,85090,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1002,642,5781,243,85090,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1003,643,5781,37,85090,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1004,643,5781,191,85090,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1005,643,5781,178,85090,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1006,643,5781,188,85090,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1007,643,5781,303,85090,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1008,643,5781,302,85090,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1009,643,5781,292,85090,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1010,643,5781,312,85090,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1011,644,5781,296,85090,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1012,645,5781,183,85090,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1043,669,5781,95,85090,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1014,647,5781,30,85090,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1015,648,5781,27,85090,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1016,649,5781,109,85090,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1017,649,5781,42,85090,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1018,650,5781,36,85090,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1019,650,5781,98,85090,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1020,650,5781,210,85090,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1021,650,5781,208,85090,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1023,652,5781,290,85090,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1024,653,5781,152,85090,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1025,654,5781,30,85090,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1026,655,5781,204,85090,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1027,656,5781,98,85090,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1028,657,5781,237,85090,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1029,658,5781,94,85090,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1030,659,5781,309,85090,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1031,660,5781,283,85090,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1032,660,5781,172,85090,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1033,661,5781,94,85090,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1034,662,5781,237,85090,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1035,663,5781,152,85090,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1036,664,5781,371,85090,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1037,665,5781,39,85090,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1038,666,5781,325,85090,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1039,667,5781,569,85091,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1040,667,5781,8,85091,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1041,667,5781,169,85091,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1042,668,5781,98,85091,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1044,669,5781,10,85091,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1045,670,5781,434,85092,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1046,671,5781,89,85092,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1047,671,5781,118,85092,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1048,671,5781,287,85092,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1049,671,5781,82,85092,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1050,671,5781,84,85092,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1051,671,5781,105,85092,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1052,671,5781,108,85092,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1053,671,5781,284,85092,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1054,671,5781,301,85092,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1055,672,5781,283,85092,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1056,672,5781,172,85092,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1057,673,5781,356,85092,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1058,673,5781,358,85092,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1059,673,5781,373,85092,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1060,673,5781,174,85092,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1061,673,5781,409,85093,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1062,673,5781,448,85094,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1063,674,5781,493,85095,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1064,674,5781,183,85095,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1065,675,5781,185,85095,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1066,676,5781,194,85095,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1067,677,5781,181,85095,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1068,678,5781,183,85095,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1069,679,5781,104,85095,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1070,679,5781,79,85095,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1071,680,5781,87,85095,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1072,681,5781,290,85095,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1073,682,5781,151,85095,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1074,682,5781,419,85096,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1075,682,5781,7,85096,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1076,683,5781,325,85096,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1077,684,5781,79,85096,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1078,684,5781,211,85096,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1079,684,5781,420,85097,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1080,685,5781,250,85097,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1081,686,5781,193,85097,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1082,687,5781,47,85097,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1083,688,5781,365,85097,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1084,689,5781,195,85097,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1085,690,5781,60,85097,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1086,691,5781,365,85097,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1087,692,5781,194,85097,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1088,693,5781,160,85097,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1089,694,5781,185,85097,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1235,786,5781,281,85097,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1091,696,5781,219,85097,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1092,697,5781,282,85097,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1093,697,5781,199,85097,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1094,698,5781,119,85097,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1095,698,5781,309,85097,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1096,698,5781,257,85097,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1097,698,5781,318,85097,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1098,699,5781,278,85097,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1099,699,5781,328,85097,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1100,700,5781,264,85097,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1101,701,5781,187,85097,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1102,701,5781,158,85097,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1103,701,5781,255,85097,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1104,702,5781,333,85097,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1105,703,5781,199,85097,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1108,705,5781,462,85098,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1109,705,5781,182,85098,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1110,705,5781,126,85098,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1111,705,5781,149,85098,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1112,706,5781,73,85098,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1113,706,5781,199,85098,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1114,706,5781,122,85098,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1115,706,5781,150,85098,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1116,707,5781,330,85098,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1117,708,5781,212,85098,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1118,709,5781,50,85098,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1119,710,5781,179,85098,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1120,710,5781,354,85098,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1121,711,5781,309,85098,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1122,712,5781,199,85098,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1123,713,5781,212,85098,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1124,714,5781,292,85098,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1125,714,5781,217,85098,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1126,714,5781,16,85098,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1127,715,5781,477,85099,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1128,715,5781,32,85099,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1129,715,5781,82,85099,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1130,715,5781,443,85100,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1131,715,5781,463,85101,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1132,717,5781,429,85102,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1133,718,5781,203,85102,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1134,719,5781,88,85102,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1135,720,5781,166,85102,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1136,720,5781,410,85103,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1137,721,5781,239,85103,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1138,722,5781,566,85103,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1139,723,5781,219,85103,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1140,724,5781,111,85103,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1141,724,5781,17,85103,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1142,725,5781,110,85103,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1143,725,5781,124,85103,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1144,726,5781,306,85103,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1145,727,5781,451,85104,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1146,727,5781,413,85105,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1147,727,5781,129,85105,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1148,728,5781,124,85105,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1149,729,5781,207,85105,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1150,730,5781,485,85106,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1151,730,5781,23,85106,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1152,731,5781,88,85106,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1153,732,5781,100,85106,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1154,732,5781,366,85106,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1155,733,5781,259,85106,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1156,734,5781,306,85106,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1157,735,5781,128,85106,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1158,736,5781,110,85106,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1159,736,5781,125,85106,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1160,737,5781,381,85106,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1161,738,5781,57,85106,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1162,739,5781,217,85106,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1163,739,5781,476,85107,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1164,739,5781,467,85108,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1165,739,5781,133,85108,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1166,739,5781,292,85108,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1167,739,5781,16,85108,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1168,740,5781,115,85108,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1169,740,5781,346,85108,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1170,740,5781,338,85108,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
